osm_id,attraction_name,category,raw_osm_tag,lat,lon,distance_km,query_type,reference_point,reference_state
node/9409123219,Bukit Larut,Mountain / Peak,natural=peak,4.7895273,100.7395508,44.62,rural_region,Perak_interior,Perak
node/9409123221,Bukit Tunggal Kati,Mountain / Peak,natural=peak,4.8863169,100.9205313,37.73,rural_region,Perak_interior,Perak
node/9409123222,Bukit Tebuk,Mountain / Peak,natural=peak,4.7283963,100.7330046,42.38,rural_region,Perak_interior,Perak
node/9409123223,Changkat Orang Puteh,Mountain / Peak,natural=peak,4.7476035,100.6925553,47.33,rural_region,Perak_interior,Perak
node/9409123224,Bukit Resam,Mountain / Peak,natural=peak,4.6642068,100.703043,43.64,rural_region,Perak_interior,Perak
node/9489874031,Pavilion Petting Zoo @ Gunung Lang,Zoo / Wildlife Park,tourism=zoo,4.6291128,101.0900733,4.12,rural_region,Perak_interior,Perak
node/9507109042,Taman Jepun (Entrance),Park / Green Space,leisure=park,4.6043101,101.0837646,1.53,rural_region,Perak_interior,Perak
node/9968370162,Ethno Valley,General Attraction,tourism=attraction,4.7513491,100.7514878,41.49,rural_region,Perak_interior,Perak
node/10020743047,Puncak Brinchang Barat,Mountain / Peak,natural=peak,4.5203347,101.3855737,33.71,rural_region,Perak_interior,Perak
node/10171810558,Penyel Camping,Camp Site,tourism=camp_site,4.9322148,101.3279865,46.1,rural_region,Perak_interior,Perak
node/10171810606,Bukit Berekeh,Mountain / Peak,natural=peak,4.981974,101.1467028,43.8,rural_region,Perak_interior,Perak
node/10184028418,Gunung Tiga Negeri,Mountain / Peak,natural=peak,4.6137402,101.3740388,31.56,rural_region,Perak_interior,Perak
node/10184029438,Gunung Ruil,Mountain / Peak,natural=peak,4.4946197,101.3595267,31.77,rural_region,Perak_interior,Perak
node/10184029733,Gunung Perdah,Mountain / Peak,natural=peak,4.486422,101.3679522,32.96,rural_region,Perak_interior,Perak
node/10184681490,Bukit Palas,Mountain / Peak,natural=peak,4.5658746,101.4303195,37.82,rural_region,Perak_interior,Perak
node/10185201613,Bukit Terang,Mountain / Peak,natural=peak,4.4447728,101.3949036,37.55,rural_region,Perak_interior,Perak
node/10185201628,Gunung Terbakar,Mountain / Peak,natural=peak,4.44882,101.3863501,36.5,rural_region,Perak_interior,Perak
node/10185201662,Gunung Bunting,Mountain / Peak,natural=peak,4.4112222,101.3921785,39.06,rural_region,Perak_interior,Perak
node/10185201665,Gunung Gandik,Mountain / Peak,natural=peak,4.4046348,101.4002084,40.2,rural_region,Perak_interior,Perak
node/10185201801,Gunung Duri,Mountain / Peak,natural=peak,4.4313591,101.3330989,32.33,rural_region,Perak_interior,Perak
node/10186470850,Kem Puncak Korbu,Camp Site,tourism=camp_site,4.6898351,101.2971787,25.39,rural_region,Perak_interior,Perak
node/10186489137,Kem Kasut,Camp Site,tourism=camp_site,4.6487811,101.370576,31.72,rural_region,Perak_interior,Perak
node/10186489138,Anak Korbu,Viewpoint / Scenic Spot,tourism=viewpoint,4.6877687,101.2966704,25.25,rural_region,Perak_interior,Perak
node/10186489139,Puncak Chuban,Viewpoint / Scenic Spot,tourism=viewpoint,4.6863706,101.29648,25.16,rural_region,Perak_interior,Perak
node/10186489140,Kem Botak,Camp Site,tourism=camp_site,4.6824837,101.2938273,24.71,rural_region,Perak_interior,Perak
node/10186489142,Kem Kijang,Camp Site,tourism=camp_site,4.6746216,101.2797852,22.94,rural_region,Perak_interior,Perak
node/10186489143,Gunung Raya,Mountain / Peak,natural=peak,4.6759422,101.2886238,23.9,rural_region,Perak_interior,Perak
node/10186489144,Kem Seroja,Camp Site,tourism=camp_site,4.6591217,101.2719083,21.48,rural_region,Perak_interior,Perak
node/10187673502,Bukit Takai,Mountain / Peak,natural=peak,4.6535077,101.2821006,22.35,rural_region,Perak_interior,Perak
node/10187673511,Kem Puncak Yong Belar,Camp Site,tourism=camp_site,4.6505242,101.3621056,30.84,rural_region,Perak_interior,Perak
node/10187673512,Kem Tudung Periuk,Camp Site,tourism=camp_site,4.6337138,101.3863528,33.16,rural_region,Perak_interior,Perak
node/10187673513,False Summit,Viewpoint / Scenic Spot,tourism=viewpoint,4.6312649,101.3876295,33.26,rural_region,Perak_interior,Perak
node/10187673514,False Summit,Viewpoint / Scenic Spot,tourism=viewpoint,4.6296154,101.3908696,33.6,rural_region,Perak_interior,Perak
node/10187707417,Kebun Sayur,General Attraction,tourism=attraction,4.6227927,101.3999194,34.51,rural_region,Perak_interior,Perak
node/10187707459,Yong Belar Trailhead (Lojing),General Attraction,tourism=attraction,4.5972698,101.433669,38.08,rural_region,Perak_interior,Perak
node/10187707460,Yong Belar Trailhead (Blue Valley Dam),General Attraction,tourism=attraction,4.5927287,101.4176756,36.31,rural_region,Perak_interior,Perak
node/10266545674,rooftop,Viewpoint / Scenic Spot,tourism=viewpoint,4.4877798,101.3786949,34.03,rural_region,Perak_interior,Perak
node/10269827820,Puncak 683,Mountain / Peak,natural=peak,4.6582743,101.0214436,10.59,rural_region,Perak_interior,Perak
node/10271348755,TT5 Maze Park,General Attraction,tourism=attraction,4.3958746,101.0532803,22.2,rural_region,Perak_interior,Perak
node/10280201479,Puncak 556,Mountain / Peak,natural=peak,4.6699995,101.0466483,9.91,rural_region,Perak_interior,Perak
node/10280596244,狮子山,Mountain / Peak,natural=peak,4.3159749,101.177752,32.2,rural_region,Perak_interior,Perak
node/10690780975,False Peak,Viewpoint / Scenic Spot,tourism=viewpoint,4.9896975,101.1543547,44.78,rural_region,Perak_interior,Perak
node/10690781133,False Peak,Viewpoint / Scenic Spot,tourism=viewpoint,4.9841264,101.1482792,44.07,rural_region,Perak_interior,Perak
node/10690781134,False Peak,Viewpoint / Scenic Spot,tourism=viewpoint,4.9870209,101.1509534,44.43,rural_region,Perak_interior,Perak
node/11113036485,Fustal,Park / Green Space,leisure=park,4.3284615,101.137078,29.77,rural_region,Perak_interior,Perak
node/11343467067,Gua Tempurung,General Attraction,tourism=attraction,4.4169968,101.1881548,22.3,rural_region,Perak_interior,Perak
node/11407022989,Gunung Dungun,Mountain / Peak,natural=peak,4.4523796,101.3471217,32.45,rural_region,Perak_interior,Perak
node/11683093476,Kem Balak,Camp Site,tourism=camp_site,4.3110011,101.1874653,33.07,rural_region,Perak_interior,Perak
node/11683093477,Kem Lebah,Camp Site,tourism=camp_site,4.3204428,101.1956477,32.39,rural_region,Perak_interior,Perak
node/11687617114,Permatang,Camp Site,tourism=camp_site,4.3261597,101.1960122,31.82,rural_region,Perak_interior,Perak
node/11690382251,Kem Permatang,Camp Site,tourism=camp_site,4.7048117,101.2802285,24.52,rural_region,Perak_interior,Perak
node/11690382261,Kem View,Camp Site,tourism=camp_site,4.7019554,101.2736973,23.73,rural_region,Perak_interior,Perak
node/11690434951,Kem Sungai Seno'oi,Camp Site,tourism=camp_site,4.7036008,101.271911,23.66,rural_region,Perak_interior,Perak
node/11690434960,Kem Balak,Camp Site,tourism=camp_site,4.7096515,101.2633574,23.23,rural_region,Perak_interior,Perak
node/11690434981,Kem Malas,Camp Site,tourism=camp_site,4.7027848,101.2538825,21.93,rural_region,Perak_interior,Perak
node/11690434983,Kem Sungai Gajah,Camp Site,tourism=camp_site,4.698086,101.2414692,20.5,rural_region,Perak_interior,Perak
node/11691192143,Kem Syafiqah,Camp Site,tourism=camp_site,4.6665215,101.22641,17.23,rural_region,Perak_interior,Perak
node/11693679968,Kem Lapang (Checkpoint 2),Camp Site,tourism=camp_site,4.8074111,101.3592611,38.25,rural_region,Perak_interior,Perak
node/11693722892,Kem Sungai Chinak (Checkpoint 3),Camp Site,tourism=camp_site,4.7910883,101.3691424,38.02,rural_region,Perak_interior,Perak
node/11693723034,Kem Kiki (Checkpoint 1),Camp Site,tourism=camp_site,4.8111396,101.3619004,38.74,rural_region,Perak_interior,Perak
node/11716486434,Kem Kayu 46,Camp Site,tourism=camp_site,4.7070518,101.0541692,13.39,rural_region,Perak_interior,Perak
node/11716486435,Kem Permatang,Camp Site,tourism=camp_site,4.7090219,101.0603786,13.41,rural_region,Perak_interior,Perak
node/11722052157,Gunung Bubu,Mountain / Peak,natural=peak,4.6821217,100.8071322,32.92,rural_region,Perak_interior,Perak
node/11722264602,Kem Tali,Camp Site,tourism=camp_site,4.6836639,100.8207366,31.54,rural_region,Perak_interior,Perak
node/11722264625,Kem Sungai Gading,Camp Site,tourism=camp_site,4.6842748,100.8466092,28.87,rural_region,Perak_interior,Perak
node/11722642026,Gunung Bubu West,Mountain / Peak,natural=peak,4.6808771,100.8067596,32.92,rural_region,Perak_interior,Perak
node/11726318287,Gunung Biong,Mountain / Peak,natural=peak,4.966894,100.8730316,48.12,rural_region,Perak_interior,Perak
node/11736142297,Gunung Kinjang,Mountain / Peak,natural=peak,4.3386338,101.2906837,35.9,rural_region,Perak_interior,Perak
node/11736194630,Bukit Arang Para,Mountain / Peak,natural=peak,4.7221778,100.8634078,28.99,rural_region,Perak_interior,Perak
node/11736290498,Air Terjun Trong,General Attraction,tourism=attraction,4.6928746,100.7556421,38.72,rural_region,Perak_interior,Perak
node/11863727281,Bukit Mentigi,Mountain / Peak,natural=peak,4.4640578,101.382095,35.36,rural_region,Perak_interior,Perak
node/11993284694,Gunung 6040,Mountain / Peak,natural=peak,4.6095174,101.384372,32.67,rural_region,Perak_interior,Perak
node/12012284608,22 Hale Street Gallery,Museum,tourism=museum,4.5976262,101.0784235,1.43,rural_region,Perak_interior,Perak
node/12013422090,Upside Down World,Art Gallery,tourism=gallery,4.5973908,101.0785078,1.41,rural_region,Perak_interior,Perak
node/12093111402,Akira Toriyama Street Art,Public Art,tourism=artwork,4.596133,101.0854449,0.68,rural_region,Perak_interior,Perak
node/12207955131,Rumah Kapitan Chung Keng Kwee,Memorial,historic=memorial,4.8542701,100.7414277,48.4,rural_region,Perak_interior,Perak
node/12284577501,Akash Classics Malaysia,Museum,tourism=museum,4.6031852,101.11216,2.74,rural_region,Perak_interior,Perak
node/12307097863,Perak Cave,Cave,natural=cave_entrance,4.6441635,101.0994007,5.88,rural_region,Perak_interior,Perak
node/12372895062,Museum Tanahsahi (Entomology Meseum . Art and Culture),Museum,tourism=museum,4.5185542,101.1350575,9.58,rural_region,Perak_interior,Perak
node/12499712586,Bukit Jarumun,Mountain / Peak,natural=peak,4.2743339,101.3854921,48.18,rural_region,Perak_interior,Perak
node/12577828801,Tree of Success - Pokok Kejayaan,Memorial,historic=memorial,4.6030655,101.0827204,1.47,rural_region,Perak_interior,Perak
node/12670203024,Cameron Valley Tea sign,General Attraction,tourism=attraction,4.4514348,101.3659969,34.35,rural_region,Perak_interior,Perak
node/12670226705,CP2-VIEW,Viewpoint / Scenic Spot,tourism=viewpoint,4.4775137,101.3613049,32.65,rural_region,Perak_interior,Perak
node/12672244937,Hobbitoon Village,General Attraction,tourism=attraction,4.5675871,101.3302155,26.75,rural_region,Perak_interior,Perak
node/12884051401,Redup rindu campsite,Camp Site,tourism=camp_site,4.3793075,101.2248737,27.98,rural_region,Perak_interior,Perak
node/12886422331,Bukit Menglang,Mountain / Peak,natural=peak,4.3056509,101.3491344,42.89,rural_region,Perak_interior,Perak
node/12886422481,Gunung Plata,Mountain / Peak,natural=peak,4.2961411,101.3958799,47.25,rural_region,Perak_interior,Perak
node/12888012092,Gunung Kumbang,Mountain / Peak,natural=peak,4.2971776,101.2972927,40.04,rural_region,Perak_interior,Perak
node/12888012180,Gunung Lembah,Mountain / Peak,natural=peak,4.2684404,101.2846756,41.96,rural_region,Perak_interior,Perak
node/12889046276,Gunung Bergantong,Mountain / Peak,natural=peak,4.4132921,101.3196731,32.29,rural_region,Perak_interior,Perak
node/12889090278,Gunung Jor,Mountain / Peak,natural=peak,4.4000811,101.3566875,36.46,rural_region,Perak_interior,Perak
node/12892330331,Bukit Batu Putih,Mountain / Peak,natural=peak,4.3797224,101.452849,46.63,rural_region,Perak_interior,Perak
node/12919309628,Coral Hill,Viewpoint / Scenic Spot,tourism=viewpoint,4.495712,101.395998,35.56,rural_region,Perak_interior,Perak
node/12919309846,Gunung Rock,Mountain / Peak,natural=peak,4.4826216,101.4049727,36.96,rural_region,Perak_interior,Perak
node/12919310282,Gunung Chantek,Mountain / Peak,natural=peak,4.4622829,101.425867,39.92,rural_region,Perak_interior,Perak
node/12919310291,Gunung Bluat,Mountain / Peak,natural=peak,4.4397775,101.4139151,39.69,rural_region,Perak_interior,Perak
node/12919310292,Bukit Kachu,Mountain / Peak,natural=peak,4.4276628,101.3934016,38.27,rural_region,Perak_interior,Perak
node/12926408461,Bristol 171 Sycamore HR14 XJ381 Helicopter Crash Site,General Attraction,tourism=attraction,4.4546623,101.5054408,48.51,rural_region,Perak_interior,Perak
node/12953147301,Mossy forest,General Attraction,tourism=attraction,4.524308,101.3818526,33.21,rural_region,Perak_interior,Perak
node/12970244480,Bukit Masok,Mountain / Peak,natural=peak,4.4859213,101.2576175,22.0,rural_region,Perak_interior,Perak
node/12970244820,Bukit Riboo,Mountain / Peak,natural=peak,4.467032,101.3137507,28.43,rural_region,Perak_interior,Perak
node/12976110694,Bukit Palas,Mountain / Peak,natural=peak,4.5252814,101.4082289,36.04,rural_region,Perak_interior,Perak
node/12980162329,Bukit Kemunting,Mountain / Peak,natural=peak,4.4913522,101.3844753,34.5,rural_region,Perak_interior,Perak
node/12985249994,Fu Yun Lai Aquarium,Aquarium,tourism=aquarium,4.5720166,101.1154977,3.59,rural_region,Perak_interior,Perak
node/12995278201,Dayang Endah,Mountain / Peak,natural=peak,4.462347,101.3738107,34.6,rural_region,Perak_interior,Perak
node/13019951669,Gunung Salut,Mountain / Peak,natural=peak,4.9508872,101.0037766,41.03,rural_region,Perak_interior,Perak
node/13019998254,Gunung Hong,Mountain / Peak,natural=peak,4.9683555,101.0233126,42.49,rural_region,Perak_interior,Perak
node/13020013571,Gunung Kerengga,Mountain / Peak,natural=peak,4.9717061,100.9999986,43.37,rural_region,Perak_interior,Perak
node/13020049751,Gunung Nyaman,Mountain / Peak,natural=peak,4.9863436,101.0308748,44.33,rural_region,Perak_interior,Perak
node/13020265885,Gunung Jalong,Mountain / Peak,natural=peak,4.8397,101.1845,29.45,rural_region,Perak_interior,Perak
node/13020303826,Bukit Kamuning,Mountain / Peak,natural=peak,4.9135594,101.16299,36.65,rural_region,Perak_interior,Perak
node/13020312592,Bukit Kamuning,Mountain / Peak,natural=peak,4.9328715,101.1810189,39.21,rural_region,Perak_interior,Perak
node/13020318382,Gunung Panjas,Mountain / Peak,natural=peak,4.8586704,101.1980667,31.96,rural_region,Perak_interior,Perak
node/13020405071,Bukit Poh,Mountain / Peak,natural=peak,4.779722,101.1667598,22.53,rural_region,Perak_interior,Perak
node/13020547141,Gunung Cingkai,Mountain / Peak,natural=peak,4.8375116,101.2495826,32.51,rural_region,Perak_interior,Perak
node/13103119718,Gunung Kuar,Mountain / Peak,natural=peak,4.8438486,101.4032495,44.59,rural_region,Perak_interior,Perak
node/13152559602,Gunung Warpu,Mountain / Peak,natural=peak,4.6355772,101.3876966,33.34,rural_region,Perak_interior,Perak
node/13152559603,Gunung Chalil,Mountain / Peak,natural=peak,4.6217901,101.3709569,31.3,rural_region,Perak_interior,Perak
node/13158592974,Bukit Senjort,Mountain / Peak,natural=peak,4.7031771,101.4832556,45.29,rural_region,Perak_interior,Perak
node/13204071064,Puncak 559,Mountain / Peak,natural=peak,4.6715393,101.0439044,10.21,rural_region,Perak_interior,Perak
node/13204071065,Bukit Perangin,Mountain / Peak,natural=peak,4.6483186,101.0121122,10.67,rural_region,Perak_interior,Perak
node/13232054774,Bukit Mandi Angin,Mountain / Peak,natural=peak,4.9556383,100.8971797,45.73,rural_region,Perak_interior,Perak
node/13232288687,Gunung Tok Breh,Mountain / Peak,natural=peak,4.90248,100.8742338,41.99,rural_region,Perak_interior,Perak
node/13232331239,Bukit Cheralak,Mountain / Peak,natural=peak,4.930134,100.878502,44.3,rural_region,Perak_interior,Perak
node/13276975401,NZ STUDIO EMPIRE,Public Art,tourism=artwork,4.562175,101.1076172,3.85,rural_region,Perak_interior,Perak
node/13286637557,Kem Ohoi,Camp Site,tourism=camp_site,4.289429,101.3943082,47.65,rural_region,Perak_interior,Perak
node/13286658024,Bukit Sesat,Mountain / Peak,natural=peak,4.2466618,101.3624851,48.86,rural_region,Perak_interior,Perak
node/13286673963,Bukit Ladam Kuda,Mountain / Peak,natural=peak,4.2379522,101.3473178,48.62,rural_region,Perak_interior,Perak
node/13306174602,Hobbit House,General Attraction,tourism=attraction,4.4688593,101.3861721,35.56,rural_region,Perak_interior,Perak
node/13325811701,Ipoh Art Alexander Yong Studio,Public Art,tourism=artwork,4.5969359,101.0780228,1.44,rural_region,Perak_interior,Perak
node/13424618862,Muzium Telegraf Taiping,Museum,tourism=museum,4.8552029,100.7416042,48.45,rural_region,Perak_interior,Perak
node/13462422001,Papan Heritage Village,General Attraction,tourism=attraction,4.5147269,101.0119662,12.21,rural_region,Perak_interior,Perak
node/13465407482,Gunung Simpan,Mountain / Peak,natural=peak,4.9719283,101.201849,44.01,rural_region,Perak_interior,Perak
node/13465407483,Gunung Hol,Mountain / Peak,natural=peak,4.9686332,101.1905931,43.32,rural_region,Perak_interior,Perak
node/13469962171,Bukit Chinapeb,Mountain / Peak,natural=peak,4.9729759,101.3116953,48.95,rural_region,Perak_interior,Perak
node/13514170652,霹靂州抗日殉難僑胞公墓,Memorial,historic=memorial,4.8372488,100.7545134,46.11,rural_region,Perak_interior,Perak
node/13565867818,霹雳洞中山文物馆,Museum,tourism=museum,4.6436637,101.0999019,5.84,rural_region,Perak_interior,Perak
node/13565867820,Galeri Seni N&G Cawangan Taiping,Art Gallery,tourism=gallery,4.8484395,100.7387174,48.26,rural_region,Perak_interior,Perak
node/13837919001,Ipoh Art Alexander Yong Studio & Private Art Gallery,Public Art,tourism=artwork,4.5933627,101.0846071,0.62,rural_region,Perak_interior,Perak
node/13874847801,abandoned houses,Historic Ruins,historic=ruins,4.5917237,101.0803336,1.08,rural_region,Perak_interior,Perak
node/13897122917,Batu Siputeh,Mountain / Peak,natural=peak,4.4835555,100.9685643,18.09,rural_region,Perak_interior,Perak
node/13919509670,Gunung Tanggung,Mountain / Peak,natural=peak,4.4070948,101.3950316,39.57,rural_region,Perak_interior,Perak
node/13938865301,Gunung Berhid,Mountain / Peak,natural=peak,4.7621426,101.3972483,38.94,rural_region,Perak_interior,Perak
node/13938880001,Gunung Aler,Mountain / Peak,natural=peak,4.769423,101.3968876,39.3,rural_region,Perak_interior,Perak
node/13945009101,Kem Sg Liaq,Camp Site,tourism=camp_site,4.6375775,101.287219,22.43,rural_region,Perak_interior,Perak
node/14026330020,Taiping Original British Telephone Box,General Attraction,tourism=attraction,4.8521468,100.7419259,48.22,rural_region,Perak_interior,Perak
way/156177648,Dataran Ipoh,Park / Green Space,leisure=park,4.5988137,101.0911277,0.76,rural_region,Perak_interior,Perak
way/180208957,Taman D.R Seenivasagam,Park / Green Space,leisure=park,4.6041474,101.0834559,1.53,rural_region,Perak_interior,Perak
way/205764387,Taman Pertabalan,Park / Green Space,leisure=park,4.4710202,101.3801998,34.86,rural_region,Perak_interior,Perak
way/208505211,Tanjung Tualang Tin Dredge No. 5 (TT5),General Attraction,tourism=attraction,4.3969235,101.0531378,22.09,rural_region,Perak_interior,Perak
way/260753088,Taman Klebang Bayu Park,Park / Green Space,leisure=park,4.66626,101.110065,8.54,rural_region,Perak_interior,Perak
way/273017683,Gaharu Tea Valley,General Attraction,tourism=attraction,4.460772,101.1959289,18.73,rural_region,Perak_interior,Perak
way/281269110,Lost World of Tambun,Theme Park,tourism=theme_park,4.6249485,101.1557036,8.14,rural_region,Perak_interior,Perak
way/281478088,Taman Herba Negeri Perak,General Attraction,tourism=attraction,4.5040767,101.139748,11.23,rural_region,Perak_interior,Perak
way/281755978,Taiping Zoo & Night Safari,Zoo / Wildlife Park,tourism=zoo,4.8538802,100.7504538,47.58,rural_region,Perak_interior,Perak
way/283118326,Ipoh Padang,Park / Green Space,leisure=park,4.5989502,101.0767304,1.67,rural_region,Perak_interior,Perak
way/285387125,Padang Kilat,Park / Green Space,leisure=park,4.5694293,101.0839481,2.61,rural_region,Perak_interior,Perak
way/287003384,Taman Rekreasi Sultan Abdul Aziz,Park / Green Space,leisure=park,4.596123,101.1116985,2.44,rural_region,Perak_interior,Perak
way/287500455,Taman Rekreasi MADANI Rapat Setia,Park / Green Space,leisure=park,4.5708099,101.1270573,4.73,rural_region,Perak_interior,Perak
way/289187965,Unmanaged Park,Park / Green Space,leisure=park,4.6280798,101.1293453,5.91,rural_region,Perak_interior,Perak
way/299635595,The King's Park,Park / Green Space,leisure=park,4.6596127,101.1017475,7.62,rural_region,Perak_interior,Perak
way/299647034,Ipoh,General Attraction,tourism=attraction,4.5981487,101.07339,1.97,rural_region,Perak_interior,Perak
way/300886387,People's Park,Park / Green Space,leisure=park,4.5940543,101.0792445,1.22,rural_region,Perak_interior,Perak
way/305536488,First Garden Jogging Track,Park / Green Space,leisure=park,4.5964708,101.0577502,3.62,rural_region,Perak_interior,Perak
way/312950612,Taman Awam Changkat,Park / Green Space,leisure=park,4.4738102,101.0373872,14.39,rural_region,Perak_interior,Perak
way/313687771,Taiping Lake Gardens,Park / Green Space,leisure=park,4.8547706,100.7502302,47.66,rural_region,Perak_interior,Perak
way/314684009,Medan Lapangan Lagenda Park,Park / Green Space,leisure=park,4.5576394,101.1104721,4.45,rural_region,Perak_interior,Perak
way/315577605,Padang Bola Desa Pakatan,Other (park;pitch),leisure=park;pitch,4.5409345,101.0779127,5.85,rural_region,Perak_interior,Perak
way/315583259,Eco Park 1,Park / Green Space,leisure=park,4.5324688,101.1013259,6.75,rural_region,Perak_interior,Perak
way/339101041,Kellie's Castle,General Attraction,tourism=attraction,4.4744818,101.0877549,13.08,rural_region,Perak_interior,Perak
way/360451797,Taman Rama-rama,Zoo / Wildlife Park,tourism=zoo,4.5073271,101.4069314,36.36,rural_region,Perak_interior,Perak
way/451846523,Boat House,General Attraction,tourism=attraction,4.8503794,100.7469408,47.65,rural_region,Perak_interior,Perak
way/455463439,Taman Rekreasi Kuala Kangsar,Park / Green Space,leisure=park,4.7711379,100.944057,25.66,rural_region,Perak_interior,Perak
way/462125664,Bharat Tea Garden Picnic Site,Picnic / Recreation Site,tourism=picnic_site,4.4528895,101.3669492,34.37,rural_region,Perak_interior,Perak
way/476866753,taman arkid playground,Park / Green Space,leisure=park,4.5847336,101.0345373,6.21,rural_region,Perak_interior,Perak
way/480319268,Westlake Garden,Park / Green Space,leisure=park,4.3313807,101.1361761,29.44,rural_region,Perak_interior,Perak
way/480978259,Muzium Perlombongan Bijih Timah Kinta,Museum,tourism=museum,4.3258987,101.1465162,30.25,rural_region,Perak_interior,Perak
way/486702757,Chong Tse Yen Park,Park / Green Space,leisure=park,4.5791244,101.0783757,1.94,rural_region,Perak_interior,Perak
way/489733895,Playground at Pegoh,Park / Green Space,leisure=park,4.5594427,101.0771122,3.91,rural_region,Perak_interior,Perak
way/489733896,Playground at Pegoh,Park / Green Space,leisure=park,4.5589465,101.0787849,3.89,rural_region,Perak_interior,Perak
way/491085944,Harvard Park,Park / Green Space,leisure=park,4.3288211,101.1320568,29.64,rural_region,Perak_interior,Perak
way/491880616,Dataran Sungai Perak,Park / Green Space,leisure=park,4.7744551,100.9438502,25.96,rural_region,Perak_interior,Perak
way/512009886,Hutan Lipur Ulu Kenas,Nature Reserve,leisure=nature_reserve,4.6873,100.8864303,24.93,rural_region,Perak_interior,Perak
way/512009893,Kem Wawasan Negara Ulu Kenas,Camp Site,tourism=camp_site,4.6858612,100.883714,25.14,rural_region,Perak_interior,Perak
way/514594783,Istana Iskandariah,Historic Fort/Castle,historic=castle,4.7621164,100.9549124,24.12,rural_region,Perak_interior,Perak
way/536355981,Kem PLKN Desa Rimba,Camp Site,tourism=camp_site,4.9549821,100.9237182,44.36,rural_region,Perak_interior,Perak
way/538796299,Persisiran Sayong,Park / Green Space,leisure=park,4.7719317,100.9475278,25.49,rural_region,Perak_interior,Perak
way/538938375,Muzium Diraja Perak,Museum,tourism=museum,4.7602391,100.9557598,23.9,rural_region,Perak_interior,Perak
way/542472176,Muzium Beruas,Museum,tourism=museum,4.5012171,100.7801462,35.81,rural_region,Perak_interior,Perak
way/544227796,Taman Rakyat,Park / Green Space,leisure=park,4.2950989,100.7608433,49.22,rural_region,Perak_interior,Perak
way/545786411,Ride & Cruise Taiping,General Attraction,tourism=attraction,4.8501499,100.7469143,47.64,rural_region,Perak_interior,Perak
way/546809862,Taman Sentosa,Park / Green Space,leisure=park,4.3225264,101.1487442,30.67,rural_region,Perak_interior,Perak
way/546809864,Kampar Park,Park / Green Space,leisure=park,4.3159659,101.1509063,31.44,rural_region,Perak_interior,Perak
way/548245758,Kompleks Sejarah Pasir Salak,Museum,tourism=museum,4.1728656,100.9472327,49.23,rural_region,Perak_interior,Perak
way/556172515,West City Park,Park / Green Space,leisure=park,4.3226816,101.1278386,30.25,rural_region,Perak_interior,Perak
way/556172516,West City Park,Park / Green Space,leisure=park,4.3217475,101.1285909,30.36,rural_region,Perak_interior,Perak
way/558991488,Oval Park UTP,Park / Green Space,leisure=park,4.3841495,100.9768435,26.31,rural_region,Perak_interior,Perak
way/562623151,Taman Permainan,Park / Green Space,leisure=park,4.6590066,101.0746779,7.63,rural_region,Perak_interior,Perak
way/583511455,Strand Park,Park / Green Space,leisure=park,4.6904925,101.1132502,11.24,rural_region,Perak_interior,Perak
way/683594835,Taman Jepun,Park / Green Space,leisure=park,4.3086644,101.1529724,32.28,rural_region,Perak_interior,Perak
way/696105994,Tasik Cermin,General Attraction,tourism=attraction,4.5589512,101.1202727,4.98,rural_region,Perak_interior,Perak
way/696105995,Tasik Cermin 2,General Attraction,tourism=attraction,4.557043,101.1188682,5.04,rural_region,Perak_interior,Perak
way/704563220,Geological Museum Ipoh,Museum,tourism=museum,4.597758,101.1193626,3.3,rural_region,Perak_interior,Perak
way/704563221,Darul Ridzuan Museum,Museum,tourism=museum,4.6045177,101.0781066,1.92,rural_region,Perak_interior,Perak
way/714427450,Taman Muhibbah,Park / Green Space,leisure=park,4.3091655,101.1531036,32.23,rural_region,Perak_interior,Perak
way/722121450,Surau Muzium,Museum,tourism=museum,4.8605716,100.7456882,48.45,rural_region,Perak_interior,Perak
way/722229612,Muzium Perak,Museum,tourism=museum,4.8604418,100.7453043,48.48,rural_region,Perak_interior,Perak
way/743772584,Pusat Kecemerlangan Orang Asli Perak (PKPOAP),Park / Green Space,leisure=park,4.5677495,101.2104351,13.61,rural_region,Perak_interior,Perak
way/753495753,巴占文化旅游馆,General Attraction,tourism=attraction,4.6406865,101.1291485,6.92,rural_region,Perak_interior,Perak
way/754918393,Oval Park UTP,Park / Green Space,leisure=park,4.383666,100.978008,26.3,rural_region,Perak_interior,Perak
way/768800764,Nam Thean Tong Temple 南天洞,General Attraction,tourism=attraction,4.5655328,101.1147944,4.03,rural_region,Perak_interior,Perak
way/771010783,V3 Park,Park / Green Space,leisure=park,4.387104,100.9651405,26.67,rural_region,Perak_interior,Perak
way/776601918,Chancellor Park,Park / Green Space,leisure=park,4.3813862,100.9664206,27.15,rural_region,Perak_interior,Perak
way/778885769,Istana Cempaka Sari,Historic Fort/Castle,historic=castle,4.5868414,101.1124056,2.54,rural_region,Perak_interior,Perak
way/790915931,Trong Leisure Farm & Resort,General Attraction,tourism=attraction,4.7073811,100.7079474,44.25,rural_region,Perak_interior,Perak
way/804934128,Taman Pinggir Sungai Pasir Pinji,Park / Green Space,leisure=park,4.5720853,101.0911876,2.23,rural_region,Perak_interior,Perak
way/824860061,Galeri Puo,Art Gallery,tourism=gallery,4.5874428,101.1249075,3.89,rural_region,Perak_interior,Perak
